ID,CTYNAME,SEX,AGEGRP,IMPRACE,Asian,Black,Latino,Native American,Other,White,RESPOP,,
RM316,Ramsey County,M,3,16,0,1,0,1,0,1,74,,
RM317,Ramsey County,M,3,17,1,1,0,0,0,1,12,,
RM318,Ramsey County,M,3,18,0,1,0,0,1,1,4,,
RM319,Ramsey County,M,3,19,0,0,0,1,0,1,4,,
RM321,Ramsey County,M,3,21,1,0,0,0,1,1,2,,
RM322,Ramsey County,M,3,22,1,1,0,1,0,0,3,,
RM326,Ramsey County,M,3,26,1,1,0,1,0,1,2,,
RM327,Ramsey County,M,3,27,0,1,0,1,1,1,1,,
RM331,Ramsey County,M,3,31,1,1,0,1,1,1,1,,
RM41,Ramsey County,M,4,1,0,0,0,0,0,1,10222,,
RM42,Ramsey County,M,4,2,0,1,0,0,0,0,2670,,
RM43,Ramsey County,M,4,3,0,0,0,1,0,0,137,,
RM44,Ramsey County,M,4,4,1,0,0,0,0,0,3565,,
RM45,Ramsey County,M,4,5,0,0,0,0,1,0,15,,
RM46,Ramsey County,M,4,6,0,0,0,0,0,0,338,,
RM47,Ramsey County,M,4,7,0,0,0,1,0,1,101,,
RM48,Ramsey County,M,4,8,1,0,0,0,0,1,158,,
RM49,Ramsey County,M,4,9,0,0,0,0,1,1,7,,
RM410,Ramsey County,M,4,10,0,1,0,1,0,0,42,,
RM411,Ramsey County,M,4,11,1,1,0,0,0,0,14,,
RM412,Ramsey County,M,4,12,0,1,0,0,1,0,3,,
RM413,Ramsey County,M,4,13,1,0,0,1,0,0,6,,
RM415,Ramsey County,M,4,15,1,0,0,0,1,0,12,,
RM416,Ramsey County,M,4,16,0,1,0,1,0,1,55,,
RM417,Ramsey County,M,4,17,1,1,0,0,0,1,5,,
RM419,Ramsey County,M,4,19,0,0,0,1,0,1,2,,
RM421,Ramsey County,M,4,21,1,0,0,0,1,1,5,,
RM427,Ramsey County,M,4,27,0,1,0,1,1,1,1,,
RM51,Ramsey County,M,5,1,0,0,0,0,0,1,13250,,
RM52,Ramsey County,M,5,2,0,1,0,0,0,0,2307,,
RM53,Ramsey County,M,5,3,0,0,0,1,0,0,117,,
RM54,Ramsey County,M,5,4,1,0,0,0,0,0,3257,,
RM55,Ramsey County,M,5,5,0,0,0,0,1,0,6,,
RM56,Ramsey County,M,5,6,0,0,0,0,0,0,211,,
RM57,Ramsey County,M,5,7,0,0,0,1,0,1,98,,
RM58,Ramsey County,M,5,8,1,0,0,0,0,1,128,,
RM59,Ramsey County,M,5,9,0,0,0,0,1,1,6,,
RM510,Ramsey County,M,5,10,0,1,0,1,0,0,33,,
RM511,Ramsey County,M,5,11,1,1,0,0,0,0,12,,
RM512,Ramsey County,M,5,12,0,1,0,0,1,0,3,,
RM513,Ramsey County,M,5,13,1,0,0,1,0,0,7,,
RM515,Ramsey County,M,5,15,1,0,0,0,1,0,12,,
RM516,Ramsey County,M,5,16,0,1,0,1,0,1,41,,
RM517,Ramsey County,M,5,17,1,1,0,0,0,1,1,,
RM519,Ramsey County,M,5,19,0,0,0,1,0,1,2,,
RM521,Ramsey County,M,5,21,1,0,0,0,1,1,4,,
RM526,Ramsey County,M,5,26,1,1,0,1,0,1,1,,
RM61,Ramsey County,M,6,1,0,0,0,0,0,1,13570,,
RM62,Ramsey County,M,6,2,0,1,0,0,0,0,2170,,
RM63,Ramsey County,M,6,3,0,0,0,1,0,0,131,,
RM64,Ramsey County,M,6,4,1,0,0,0,0,0,2892,,
RM65,Ramsey County,M,6,5,0,0,0,0,1,0,10,,
RM66,Ramsey County,M,6,6,0,0,0,0,0,0,148,,
RM67,Ramsey County,M,6,7,0,0,0,1,0,1,77,,
RM68,Ramsey County,M,6,8,1,0,0,0,0,1,99,,
RM69,Ramsey County,M,6,9,0,0,0,0,1,1,9,,
RM610,Ramsey County,M,6,10,0,1,0,1,0,0,17,,
RM611,Ramsey County,M,6,11,1,1,0,0,0,0,9,,
RM612,Ramsey County,M,6,12,0,1,0,0,1,0,2,,
RM613,Ramsey County,M,6,13,1,0,0,1,0,0,6,,
RM615,Ramsey County,M,6,15,1,0,0,0,1,0,10,,
RM616,Ramsey County,M,6,16,0,1,0,1,0,1,27,,
RM619,Ramsey County,M,6,19,0,0,0,1,0,1,2,,
RM620,Ramsey County,M,6,20,0,0,0,1,1,1,1,,
RM621,Ramsey County,M,6,21,1,0,0,0,1,1,3,,
RM626,Ramsey County,M,6,26,1,1,0,1,0,1,1,,
RM71,Ramsey County,M,7,1,0,0,0,0,0,1,10931,,
RM72,Ramsey County,M,7,2,0,1,0,0,0,0,1890,,
RM73,Ramsey County,M,7,3,0,0,0,1,0,0,92,,
RM74,Ramsey County,M,7,4,1,0,0,0,0,0,2068,,
RM75,Ramsey County,M,7,5,0,0,0,0,1,0,9,,
RM76,Ramsey County,M,7,6,0,0,0,0,0,0,108,,
RM77,Ramsey County,M,7,7,0,0,0,1,0,1,72,,
RM78,Ramsey County,M,7,8,1,0,0,0,0,1,81,,
RM79,Ramsey County,M,7,9,0,0,0,0,1,1,7,,
RM710,Ramsey County,M,7,10,0,1,0,1,0,0,24,,
RM711,Ramsey County,M,7,11,1,1,0,0,0,0,8,,
RM712,Ramsey County,M,7,12,0,1,0,0,1,0,7,,
RM713,Ramsey County,M,7,13,1,0,0,1,0,0,9,,
RM715,Ramsey County,M,7,15,1,0,0,0,1,0,3,,
RM716,Ramsey County,M,7,16,0,1,0,1,0,1,17,,
RM719,Ramsey County,M,7,19,0,0,0,1,0,1,1,,
RM721,Ramsey County,M,7,21,1,0,0,0,1,1,1,,
RM722,Ramsey County,M,7,22,1,1,0,1,0,0,1,,
RM81,Ramsey County,M,8,1,0,0,0,0,0,1,9449,,
RM82,Ramsey County,M,8,2,0,1,0,0,0,0,1847,,
RM83,Ramsey County,M,8,3,0,0,0,1,0,0,97,,
RM84,Ramsey County,M,8,4,1,0,0,0,0,0,1942,,
RM85,Ramsey County,M,8,5,0,0,0,0,1,0,8,,
RM86,Ramsey County,M,8,6,0,0,0,0,0,0,64,,
RM87,Ramsey County,M,8,7,0,0,0,1,0,1,54,,
RM88,Ramsey County,M,8,8,1,0,0,0,0,1,54,,
RM89,Ramsey County,M,8,9,0,0,0,0,1,1,3,,
RM810,Ramsey County,M,8,10,0,1,0,1,0,0,26,,
RM811,Ramsey County,M,8,11,1,1,0,0,0,0,4,,
RM812,Ramsey County,M,8,12,0,1,0,0,1,0,3,,
RM813,Ramsey County,M,8,13,1,0,0,1,0,0,5,,
RM815,Ramsey County,M,8,15,1,0,0,0,1,0,8,,
RM816,Ramsey County,M,8,16,0,1,0,1,0,1,13,,
RM817,Ramsey County,M,8,17,1,1,0,0,0,1,2,,
RM819,Ramsey County,M,8,19,0,0,0,1,0,1,3,,
RM821,Ramsey County,M,8,21,1,0,0,0,1,1,2,,
RM824,Ramsey County,M,8,24,1,1,0,0,1,0,1,,
RM831,Ramsey County,M,8,31,1,1,0,1,1,1,1,,
RM91,Ramsey County,M,9,1,0,0,0,0,0,1,10596,,
RM92,Ramsey County,M,9,2,0,1,0,0,0,0,1705,,
RM93,Ramsey County,M,9,3,0,0,0,1,0,0,101,,
RM94,Ramsey County,M,9,4,1,0,0,0,0,0,1577,,
RM95,Ramsey County,M,9,5,0,0,0,0,1,0,6,,
RM96,Ramsey County,M,9,6,0,0,0,0,0,0,36,,
RM97,Ramsey County,M,9,7,0,0,0,1,0,1,51,,
RM98,Ramsey County,M,9,8,1,0,0,0,0,1,40,,
RM99,Ramsey County,M,9,9,0,0,0,0,1,1,2,,
RM910,Ramsey County,M,9,10,0,1,0,1,0,0,20,,
RM911,Ramsey County,M,9,11,1,1,0,0,0,0,4,,
RM912,Ramsey County,M,9,12,0,1,0,0,1,0,2,,
RM913,Ramsey County,M,9,13,1,0,0,1,0,0,1,,
RM914,Ramsey County,M,9,14,0,0,0,1,1,0,1,,
RM915,Ramsey County,M,9,15,1,0,0,0,1,0,6,,
RM916,Ramsey County,M,9,16,0,1,0,1,0,1,10,,
RM917,Ramsey County,M,9,17,1,1,0,0,0,1,1,,
RM919,Ramsey County,M,9,19,0,0,0,1,0,1,3,,
RM922,Ramsey County,M,9,22,1,1,0,1,0,0,2,,
RM925,Ramsey County,M,9,25,1,0,0,1,1,0,1,,
RM926,Ramsey County,M,9,26,1,1,0,1,0,1,1,,
RM101,Ramsey County,M,10,1,0,0,0,0,0,1,12741,,
RM102,Ramsey County,M,10,2,0,1,0,0,0,0,1635,,
RM103,Ramsey County,M,10,3,0,0,0,1,0,0,123,,
RM104,Ramsey County,M,10,4,1,0,0,0,0,0,1321,,
RM105,Ramsey County,M,10,5,0,0,0,0,1,0,5,,
RM106,Ramsey County,M,10,6,0,0,0,0,0,0,29,,
RM107,Ramsey County,M,10,7,0,0,0,1,0,1,59,,
RM108,Ramsey County,M,10,8,1,0,0,0,0,1,25,,
RM109,Ramsey County,M,10,9,0,0,0,0,1,1,2,,
RM1010,Ramsey County,M,10,10,0,1,0,1,0,0,23,,
RM1011,Ramsey County,M,10,11,1,1,0,0,0,0,7,,
RM1012,Ramsey County,M,10,12,0,1,0,0,1,0,2,,
RM1013,Ramsey County,M,10,13,1,0,0,1,0,0,2,,
RM1014,Ramsey County,M,10,14,0,0,0,1,1,0,1,,
RM1015,Ramsey County,M,10,15,1,0,0,0,1,0,4,,
RM1016,Ramsey County,M,10,16,0,1,0,1,0,1,8,,
RM1019,Ramsey County,M,10,19,0,0,0,1,0,1,1,,
RM1031,Ramsey County,M,10,31,1,1,0,1,1,1,1,,
RM111,Ramsey County,M,11,1,0,0,0,0,0,1,13904,,
RM112,Ramsey County,M,11,2,0,1,0,0,0,0,1494,,
RM113,Ramsey County,M,11,3,0,0,0,1,0,0,109,,
RM114,Ramsey County,M,11,4,1,0,0,0,0,0,970,,
RM115,Ramsey County,M,11,5,0,0,0,0,1,0,10,,
RM116,Ramsey County,M,11,6,0,0,0,0,0,0,13,,
RM117,Ramsey County,M,11,7,0,0,0,1,0,1,73,,
RM118,Ramsey County,M,11,8,1,0,0,0,0,1,29,,
RM119,Ramsey County,M,11,9,0,0,0,0,1,1,2,,
RM1110,Ramsey County,M,11,10,0,1,0,1,0,0,17,,
RM1111,Ramsey County,M,11,11,1,1,0,0,0,0,2,,
RM1112,Ramsey County,M,11,12,0,1,0,0,1,0,2,,
RM1113,Ramsey County,M,11,13,1,0,0,1,0,0,1,,
RM1115,Ramsey County,M,11,15,1,0,0,0,1,0,7,,
RM1116,Ramsey County,M,11,16,0,1,0,1,0,1,7,,
RM1117,Ramsey County,M,11,17,1,1,0,0,0,1,1,,
RM1121,Ramsey County,M,11,21,1,0,0,0,1,1,2,,
RM1131,Ramsey County,M,11,31,1,1,0,1,1,1,1,,
RM121,Ramsey County,M,12,1,0,0,0,0,0,1,13104,,
RM122,Ramsey County,M,12,2,0,1,0,0,0,0,1107,,
RM123,Ramsey County,M,12,3,0,0,0,1,0,0,59,,
RM124,Ramsey County,M,12,4,1,0,0,0,0,0,754,,
RM125,Ramsey County,M,12,5,0,0,0,0,1,0,5,,
RM126,Ramsey County,M,12,6,0,0,0,0,0,0,13,,
RM127,Ramsey County,M,12,7,0,0,0,1,0,1,54,,
RM128,Ramsey County,M,12,8,1,0,0,0,0,1,15,,
RM129,Ramsey County,M,12,9,0,0,0,0,1,1,3,,
RM1210,Ramsey County,M,12,10,0,1,0,1,0,0,15,,
RM1211,Ramsey County,M,12,11,1,1,0,0,0,0,1,,
RM1212,Ramsey County,M,12,12,0,1,0,0,1,0,3,,
RM1213,Ramsey County,M,12,13,1,0,0,1,0,0,2,,
RM1215,Ramsey County,M,12,15,1,0,0,0,1,0,6,,
RM1216,Ramsey County,M,12,16,0,1,0,1,0,1,7,,
RM1221,Ramsey County,M,12,21,1,0,0,0,1,1,1,,
RM1226,Ramsey County,M,12,26,1,1,0,1,0,1,1,,
RM131,Ramsey County,M,13,1,0,0,0,0,0,1,10686,,
RM132,Ramsey County,M,13,2,0,1,0,0,0,0,679,,
RM133,Ramsey County,M,13,3,0,0,0,1,0,0,51,,
RM134,Ramsey County,M,13,4,1,0,0,0,0,0,617,,
RM135,Ramsey County,M,13,5,0,0,0,0,1,0,4,,
RM136,Ramsey County,M,13,6,0,0,0,0,0,0,8,,
RM137,Ramsey County,M,13,7,0,0,0,1,0,1,42,,
RM138,Ramsey County,M,13,8,1,0,0,0,0,1,13,,
RM139,Ramsey County,M,13,9,0,0,0,0,1,1,1,,
RM1310,Ramsey County,M,13,10,0,1,0,1,0,0,12,,
RM1311,Ramsey County,M,13,11,1,1,0,0,0,0,4,,
RM1312,Ramsey County,M,13,12,0,1,0,0,1,0,2,,
RM1313,Ramsey County,M,13,13,1,0,0,1,0,0,1,,
RM1315,Ramsey County,M,13,15,1,0,0,0,1,0,2,,
RM1316,Ramsey County,M,13,16,0,1,0,1,0,1,7,,
RM1324,Ramsey County,M,13,24,1,1,0,0,1,0,1,,
RM141,Ramsey County,M,14,1,0,0,0,0,0,1,6930,,
RM142,Ramsey County,M,14,2,0,1,0,0,0,0,424,,
RM143,Ramsey County,M,14,3,0,0,0,1,0,0,34,,
RM144,Ramsey County,M,14,4,1,0,0,0,0,0,442,,
RM145,Ramsey County,M,14,5,0,0,0,0,1,0,2,,
RM146,Ramsey County,M,14,6,0,0,0,0,0,0,2,,
RM147,Ramsey County,M,14,7,0,0,0,1,0,1,28,,
RM148,Ramsey County,M,14,8,1,0,0,0,0,1,8,,
RM1410,Ramsey County,M,14,10,0,1,0,1,0,0,3,,
RM1411,Ramsey County,M,14,11,1,1,0,0,0,0,1,,
RM1412,Ramsey County,M,14,12,0,1,0,0,1,0,1,,
RM1415,Ramsey County,M,14,15,1,0,0,0,1,0,1,,
RM1416,Ramsey County,M,14,16,0,1,0,1,0,1,4,,
RM151,Ramsey County,M,15,1,0,0,0,0,0,1,4905,,
RM152,Ramsey County,M,15,2,0,1,0,0,0,0,245,,
RM153,Ramsey County,M,15,3,0,0,0,1,0,0,24,,
RM154,Ramsey County,M,15,4,1,0,0,0,0,0,320,,
RM157,Ramsey County,M,15,7,0,0,0,1,0,1,13,,
RM158,Ramsey County,M,15,8,1,0,0,0,0,1,8,,
RM1510,Ramsey County,M,15,10,0,1,0,1,0,0,2,,
RM1513,Ramsey County,M,15,13,1,0,0,1,0,0,1,,
RM1514,Ramsey County,M,15,14,0,0,0,1,1,0,1,,
RM1515,Ramsey County,M,15,15,1,0,0,0,1,0,2,,
RM161,Ramsey County,M,16,1,0,0,0,0,0,1,4081,,
RM162,Ramsey County,M,16,2,0,1,0,0,0,0,143,,
RM163,Ramsey County,M,16,3,0,0,0,1,0,0,13,,
RM164,Ramsey County,M,16,4,1,0,0,0,0,0,181,,
RM166,Ramsey County,M,16,6,0,0,0,0,0,0,4,,
RM167,Ramsey County,M,16,7,0,0,0,1,0,1,1,,
RM168,Ramsey County,M,16,8,1,0,0,0,0,1,3,,
RM1610,Ramsey County,M,16,10,0,1,0,1,0,0,1,,
RM1613,Ramsey County,M,16,13,1,0,0,1,0,0,1,,
RM1616,Ramsey County,M,16,16,0,1,0,1,0,1,1,,
RM171,Ramsey County,M,17,1,0,0,0,0,0,1,3331,,
RM172,Ramsey County,M,17,2,0,1,0,0,0,0,101,,
RM173,Ramsey County,M,17,3,0,0,0,1,0,0,6,,
RM174,Ramsey County,M,17,4,1,0,0,0,0,0,125,,
RM176,Ramsey County,M,17,6,0,0,0,0,0,0,3,,
RM177,Ramsey County,M,17,7,0,0,0,1,0,1,10,,
RM178,Ramsey County,M,17,8,1,0,0,0,0,1,5,,
RM1711,Ramsey County,M,17,11,1,1,0,0,0,0,1,,
RM1712,Ramsey County,M,17,12,0,1,0,0,1,0,1,,
RM1715,Ramsey County,M,17,15,1,0,0,0,1,0,1,,
RM1716,Ramsey County,M,17,16,0,1,0,1,0,1,3,,
RM181,Ramsey County,M,18,1,0,0,0,0,0,1,2933,,
RM182,Ramsey County,M,18,2,0,1,0,0,0,0,57,,
RM183,Ramsey County,M,18,3,0,0,0,1,0,0,2,,
RM184,Ramsey County,M,18,4,1,0,0,0,0,0,98,,
RM186,Ramsey County,M,18,6,0,0,0,0,0,0,1,,
RM187,Ramsey County,M,18,7,0,0,0,1,0,1,1,,
RM188,Ramsey County,M,18,8,1,0,0,0,0,1,2,,
RM1816,Ramsey County,M,18,16,0,1,0,1,0,1,1,,
RM11,Ramsey County,M,1,1,0,0,1,0,0,1,1755,,
RM12,Ramsey County,M,1,2,0,1,1,0,0,0,181,,
RM13,Ramsey County,M,1,3,0,0,1,1,0,0,131,,
RM14,Ramsey County,M,1,4,1,0,1,0,0,0,29,,
RM15,Ramsey County,M,1,5,0,0,1,0,1,0,8,,
RM16,Ramsey County,M,1,6,0,0,1,0,0,0,132,,
RM17,Ramsey County,M,1,7,0,0,1,1,0,1,62,,
RM18,Ramsey County,M,1,8,1,0,1,0,0,1,20,,
RM19,Ramsey County,M,1,9,0,0,1,0,1,1,1,,
RM110,Ramsey County,M,1,10,0,1,1,1,0,0,9,,
RM111,Ramsey County,M,1,11,1,1,1,0,0,0,6,,
RM112,Ramsey County,M,1,12,0,1,1,0,1,0,1,,
RM113,Ramsey County,M,1,13,1,0,1,1,0,0,5,,
RM115,Ramsey County,M,1,15,1,0,1,0,1,0,2,,
RM116,Ramsey County,M,1,16,0,1,1,1,0,1,35,,
RM117,Ramsey County,M,1,17,1,1,1,0,0,1,5,,
RM119,Ramsey County,M,1,19,0,0,1,1,0,1,2,,
RM120,Ramsey County,M,1,20,0,0,1,1,1,1,1,,
RM122,Ramsey County,M,1,22,1,1,1,1,0,0,3,,
RM126,Ramsey County,M,1,26,1,1,1,1,0,1,1,,
RM127,Ramsey County,M,1,27,0,1,1,1,1,1,2,,
RM21,Ramsey County,M,2,1,0,0,1,0,0,1,1538,,
RM22,Ramsey County,M,2,2,0,1,1,0,0,0,160,,
RM23,Ramsey County,M,2,3,0,0,1,1,0,0,107,,
RM24,Ramsey County,M,2,4,1,0,1,0,0,0,30,,
RM25,Ramsey County,M,2,5,0,0,1,0,1,0,7,,
RM26,Ramsey County,M,2,6,0,0,1,0,0,0,83,,
RM27,Ramsey County,M,2,7,0,0,1,1,0,1,52,,
RM28,Ramsey County,M,2,8,1,0,1,0,0,1,22,,
RM210,Ramsey County,M,2,10,0,1,1,1,0,0,9,,
RM211,Ramsey County,M,2,11,1,1,1,0,0,0,1,,
RM213,Ramsey County,M,2,13,1,0,1,1,0,0,3,,
RM216,Ramsey County,M,2,16,0,1,1,1,0,1,20,,
RM217,Ramsey County,M,2,17,1,1,1,0,0,1,1,,
RM219,Ramsey County,M,2,19,0,0,1,1,0,1,1,,
RM221,Ramsey County,M,2,21,1,0,1,0,1,1,1,,
RM222,Ramsey County,M,2,22,1,1,1,1,0,0,1,,
RM226,Ramsey County,M,2,26,1,1,1,1,0,1,1,,
RM227,Ramsey County,M,2,27,0,1,1,1,1,1,1,,
RM31,Ramsey County,M,3,1,0,0,1,0,0,1,1315,,
RM32,Ramsey County,M,3,2,0,1,1,0,0,0,122,,
RM33,Ramsey County,M,3,3,0,0,1,1,0,0,85,,
RM34,Ramsey County,M,3,4,1,0,1,0,0,0,24,,
RM35,Ramsey County,M,3,5,0,0,1,0,1,0,12,,
RM36,Ramsey County,M,3,6,0,0,1,0,0,0,59,,
RM37,Ramsey County,M,3,7,0,0,1,1,0,1,57,,
RM38,Ramsey County,M,3,8,1,0,1,0,0,1,12,,
RM310,Ramsey County,M,3,10,0,1,1,1,0,0,11,,
RM311,Ramsey County,M,3,11,1,1,1,0,0,0,3,,
RM312,Ramsey County,M,3,12,0,1,1,0,1,0,2,,
RM313,Ramsey County,M,3,13,1,0,1,1,0,0,2,,
RM315,Ramsey County,M,3,15,1,0,1,0,1,0,2,,
RM316,Ramsey County,M,3,16,0,1,1,1,0,1,18,,
RM319,Ramsey County,M,3,19,0,0,1,1,0,1,3,,
RM321,Ramsey County,M,3,21,1,0,1,0,1,1,1,,
RM327,Ramsey County,M,3,27,0,1,1,1,1,1,1,,
RM328,Ramsey County,M,3,28,1,1,1,0,1,1,1,,
RM41,Ramsey County,M,4,1,0,0,1,0,0,1,1329,,
RM42,Ramsey County,M,4,2,0,1,1,0,0,0,116,,
RM43,Ramsey County,M,4,3,0,0,1,1,0,0,74,,
RM44,Ramsey County,M,4,4,1,0,1,0,0,0,24,,
RM45,Ramsey County,M,4,5,0,0,1,0,1,0,8,,
RM46,Ramsey County,M,4,6,0,0,1,0,0,0,43,,
RM47,Ramsey County,M,4,7,0,0,1,1,0,1,45,,
RM48,Ramsey County,M,4,8,1,0,1,0,0,1,11,,
RM410,Ramsey County,M,4,10,0,1,1,1,0,0,9,,
RM415,Ramsey County,M,4,15,1,0,1,0,1,0,1,,
RM416,Ramsey County,M,4,16,0,1,1,1,0,1,17,,
RM417,Ramsey County,M,4,17,1,1,1,0,0,1,2,,
RM421,Ramsey County,M,4,21,1,0,1,0,1,1,2,,
RM422,Ramsey County,M,4,22,1,1,1,1,0,0,1,,
RM51,Ramsey County,M,5,1,0,0,1,0,0,1,1465,,
RM52,Ramsey County,M,5,2,0,1,1,0,0,0,105,,
RM53,Ramsey County,M,5,3,0,0,1,1,0,0,86,,
RM54,Ramsey County,M,5,4,1,0,1,0,0,0,23,,
RM55,Ramsey County,M,5,5,0,0,1,0,1,0,15,,
RM56,Ramsey County,M,5,6,0,0,1,0,0,0,35,,
RM57,Ramsey County,M,5,7,0,0,1,1,0,1,38,,
RM58,Ramsey County,M,5,8,1,0,1,0,0,1,7,,
RM510,Ramsey County,M,5,10,0,1,1,1,0,0,9,,
RM511,Ramsey County,M,5,11,1,1,1,0,0,0,1,,
RM514,Ramsey County,M,5,14,0,0,1,1,1,0,1,,
RM516,Ramsey County,M,5,16,0,1,1,1,0,1,11,,
RM521,Ramsey County,M,5,21,1,0,1,0,1,1,1,,
RM528,Ramsey County,M,5,28,1,1,1,0,1,1,2,,
RM61,Ramsey County,M,6,1,0,0,1,0,0,1,1528,,
RM62,Ramsey County,M,6,2,0,1,1,0,0,0,91,,
RM63,Ramsey County,M,6,3,0,0,1,1,0,0,75,,
RM64,Ramsey County,M,6,4,1,0,1,0,0,0,24,,
RM65,Ramsey County,M,6,5,0,0,1,0,1,0,9,,
RM66,Ramsey County,M,6,6,0,0,1,0,0,0,34,,
RM67,Ramsey County,M,6,7,0,0,1,1,0,1,23,,
RM68,Ramsey County,M,6,8,1,0,1,0,0,1,6,,
RM610,Ramsey County,M,6,10,0,1,1,1,0,0,8,,
RM611,Ramsey County,M,6,11,1,1,1,0,0,0,2,,
RM616,Ramsey County,M,6,16,0,1,1,1,0,1,13,,
RM626,Ramsey County,M,6,26,1,1,1,1,0,1,1,,
RM628,Ramsey County,M,6,28,1,1,1,0,1,1,1,,
RM71,Ramsey County,M,7,1,0,0,1,0,0,1,1508,,
RM72,Ramsey County,M,7,2,0,1,1,0,0,0,103,,
RM73,Ramsey County,M,7,3,0,0,1,1,0,0,81,,
RM74,Ramsey County,M,7,4,1,0,1,0,0,0,23,,
RM75,Ramsey County,M,7,5,0,0,1,0,1,0,4,,
RM76,Ramsey County,M,7,6,0,0,1,0,0,0,32,,
RM77,Ramsey County,M,7,7,0,0,1,1,0,1,28,,
RM78,Ramsey County,M,7,8,1,0,1,0,0,1,2,,
RM79,Ramsey County,M,7,9,0,0,1,0,1,1,1,,
RM710,Ramsey County,M,7,10,0,1,1,1,0,0,3,,
RM711,Ramsey County,M,7,11,1,1,1,0,0,0,2,,
RM712,Ramsey County,M,7,12,0,1,1,0,1,0,1,,
RM713,Ramsey County,M,7,13,1,0,1,1,0,0,1,,
RM716,Ramsey County,M,7,16,0,1,1,1,0,1,10,,
RM721,Ramsey County,M,7,21,1,0,1,0,1,1,1,,
RM81,Ramsey County,M,8,1,0,0,1,0,0,1,1255,,
RM82,Ramsey County,M,8,2,0,1,1,0,0,0,65,,
RM83,Ramsey County,M,8,3,0,0,1,1,0,0,96,,
RM84,Ramsey County,M,8,4,1,0,1,0,0,0,21,,
RM85,Ramsey County,M,8,5,0,0,1,0,1,0,5,,
RM86,Ramsey County,M,8,6,0,0,1,0,0,0,17,,
RM87,Ramsey County,M,8,7,0,0,1,1,0,1,24,,
RM88,Ramsey County,M,8,8,1,0,1,0,0,1,1,,
RM89,Ramsey County,M,8,9,0,0,1,0,1,1,2,,
RM810,Ramsey County,M,8,10,0,1,1,1,0,0,2,,
RM816,Ramsey County,M,8,16,0,1,1,1,0,1,4,,
RM91,Ramsey County,M,9,1,0,0,1,0,0,1,977,,
RM92,Ramsey County,M,9,2,0,1,1,0,0,0,52,,
RM93,Ramsey County,M,9,3,0,0,1,1,0,0,59,,
RM94,Ramsey County,M,9,4,1,0,1,0,0,0,13,,
RM95,Ramsey County,M,9,5,0,0,1,0,1,0,8,,
RM96,Ramsey County,M,9,6,0,0,1,0,0,0,19,,
RM97,Ramsey County,M,9,7,0,0,1,1,0,1,19,,
RM98,Ramsey County,M,9,8,1,0,1,0,0,1,5,,
RM910,Ramsey County,M,9,10,0,1,1,1,0,0,4,,
RM916,Ramsey County,M,9,16,0,1,1,1,0,1,3,,
RM919,Ramsey County,M,9,19,0,0,1,1,0,1,3,,
RM926,Ramsey County,M,9,26,1,1,1,1,0,1,1,,
RM927,Ramsey County,M,9,27,0,1,1,1,1,1,1,,
RM101,Ramsey County,M,10,1,0,0,1,0,0,1,858,,
RM102,Ramsey County,M,10,2,0,1,1,0,0,0,56,,
RM103,Ramsey County,M,10,3,0,0,1,1,0,0,52,,
RM104,Ramsey County,M,10,4,1,0,1,0,0,0,9,,
RM105,Ramsey County,M,10,5,0,0,1,0,1,0,3,,
RM106,Ramsey County,M,10,6,0,0,1,0,0,0,3,,
RM107,Ramsey County,M,10,7,0,0,1,1,0,1,11,,
RM108,Ramsey County,M,10,8,1,0,1,0,0,1,1,,
RM1010,Ramsey County,M,10,10,0,1,1,1,0,0,1,,
RM1014,Ramsey County,M,10,14,0,0,1,1,1,0,1,,
RM1028,Ramsey County,M,10,28,1,1,1,0,1,1,1,,
RM1031,Ramsey County,M,10,31,1,1,1,1,1,1,2,,
RM111,Ramsey County,M,11,1,0,0,1,0,0,1,596,,
RM112,Ramsey County,M,11,2,0,1,1,0,0,0,47,,
RM113,Ramsey County,M,11,3,0,0,1,1,0,0,39,,
RM114,Ramsey County,M,11,4,1,0,1,0,0,0,13,,
RM115,Ramsey County,M,11,5,0,0,1,0,1,0,3,,
RM117,Ramsey County,M,11,7,0,0,1,1,0,1,7,,
RM118,Ramsey County,M,11,8,1,0,1,0,0,1,1,,
RM1110,Ramsey County,M,11,10,0,1,1,1,0,0,1,,
RM1114,Ramsey County,M,11,14,0,0,1,1,1,0,1,,
RM1117,Ramsey County,M,11,17,1,1,1,0,0,1,1,,
RM121,Ramsey County,M,12,1,0,0,1,0,0,1,438,,
RM122,Ramsey County,M,12,2,0,1,1,0,0,0,19,,
RM123,Ramsey County,M,12,3,0,0,1,1,0,0,18,,
RM124,Ramsey County,M,12,4,1,0,1,0,0,0,6,,
RM126,Ramsey County,M,12,6,0,0,1,0,0,0,5,,
RM127,Ramsey County,M,12,7,0,0,1,1,0,1,6,,
RM128,Ramsey County,M,12,8,1,0,1,0,0,1,2,,
RM1210,Ramsey County,M,12,10,0,1,1,1,0,0,2,,
RM1216,Ramsey County,M,12,16,0,1,1,1,0,1,1,,
RM131,Ramsey County,M,13,1,0,0,1,0,0,1,291,,
RM132,Ramsey County,M,13,2,0,1,1,0,0,0,13,,
RM133,Ramsey County,M,13,3,0,0,1,1,0,0,19,,
RM134,Ramsey County,M,13,4,1,0,1,0,0,0,1,,
RM137,Ramsey County,M,13,7,0,0,1,1,0,1,1,,
